x,y,reward,collision
1.37,0.28,2.83,
1.74,0.31,2.93,
2.15,0.34,3.34,
2.61,0.39,3.76,
3.13,0.43,4.15,
3.70,0.42,4.48,
4.31,0.33,4.76,
4.94,0.14,5.15,
5.60,-0.15,5.75,
6.32,-0.47,6.16,
7.05,-0.87,6.14,
7.80,-1.24,6.35,
8.59,-1.58,6.45,
9.39,-1.91,6.33,
10.16,-2.24,6.34,
10.93,-2.55,6.30,
11.66,-2.93,6.09,
12.33,-3.40,6.06,
12.94,-3.93,6.06,
13.57,-4.46,6.14,
14.24,-4.95,6.40,
14.94,-5.49,6.64,
15.67,-6.00,6.78,
16.47,-6.45,7.08,
17.27,-6.94,7.15,
17.67,-7.06,1.67,Wall_Low_41
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.01,0.01,0.31,
0.08,0.03,0.82,
0.21,0.06,1.23,
0.40,0.11,1.70,
0.65,0.13,2.13,
0.95,0.16,2.55,
1.31,0.17,2.80,
1.69,0.18,2.84,
2.09,0.20,3.27,
2.55,0.24,3.67,
3.05,0.33,4.01,
3.58,0.51,4.31,
4.13,0.76,4.79,
4.74,1.01,5.21,
5.41,1.24,5.59,
6.14,1.53,6.25,
6.87,1.90,6.06,
7.57,2.32,6.00,
8.28,2.74,6.22,
8.94,3.24,6.36,
9.53,3.85,6.45,
10.03,4.55,6.41,
10.21,4.75,-0.06,Hedge_27
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.48,
0.11,0.01,0.92,
0.25,0.01,1.36,
0.45,0.02,1.77,
0.71,0.02,2.17,
1.02,-0.01,2.53,
1.37,-0.07,2.75,
1.73,-0.10,2.86,
2.12,-0.18,3.22,
2.55,-0.34,3.54,
3.00,-0.56,4.04,
3.52,-0.77,4.45,
4.10,-0.98,4.86,
4.73,-1.19,5.30,
5.42,-1.40,5.79,
6.18,-1.66,6.20,
6.95,-1.94,6.31,
7.71,-2.24,6.04,
8.48,-2.52,6.26,
9.28,-2.80,6.58,
10.13,-3.05,6.77,
10.99,-3.33,6.85,
11.84,-3.63,6.76,
12.68,-3.95,6.60,
13.50,-4.27,6.61,
14.29,-4.68,6.57,
15.05,-5.13,6.80,
15.85,-5.58,6.73,
16.62,-6.04,6.95,
17.39,-6.52,6.91,
18.17,-6.97,6.93,
18.94,-7.36,3.41,Wall_Low_41
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.01,0.45,
0.11,0.05,0.96,
0.26,0.06,1.41,
0.46,0.06,1.82,
0.72,0.02,2.19,
1.03,-0.06,2.51,
1.36,-0.21,2.71,
1.68,-0.39,2.84,
2.02,-0.63,3.29,
2.38,-0.94,3.74,
2.77,-1.32,4.27,
3.22,-1.70,4.64,
3.73,-2.08,5.02,
4.27,-2.51,5.52,
4.88,-2.96,6.05,
5.52,-3.47,6.11,
6.22,-3.92,6.11,
6.93,-4.31,6.13,
7.62,-4.73,5.98,
8.34,-5.12,5.97,
9.05,-5.51,5.95,
9.74,-5.90,6.14,
10.47,-6.31,6.33,
11.22,-6.69,6.65,
12.00,-7.14,6.60,
12.28,-7.12,0.15,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.01,0.45,
0.10,0.05,0.90,
0.24,0.12,1.35,
0.43,0.23,1.80,
0.66,0.38,2.25,
0.93,0.58,2.69,
1.24,0.82,3.03,
1.59,1.02,3.14,
2.00,1.18,3.49,
2.47,1.29,3.81,
3.00,1.36,4.29,
3.59,1.45,4.68,
4.23,1.47,4.98,
4.93,1.43,5.58,
5.68,1.37,5.89,
6.49,1.25,6.21,
7.32,1.15,6.25,
8.15,1.04,6.32,
8.98,0.93,6.19,
9.79,0.79,6.09,
10.57,0.66,5.83,
11.34,0.56,5.89,
12.12,0.54,5.67,
12.87,0.63,5.74,
13.61,0.84,5.56,
14.32,1.12,5.91,
15.04,1.44,5.80,
15.71,1.85,5.88,
16.34,2.36,5.95,
16.99,2.84,6.39,
17.70,3.33,6.74,
18.42,3.88,6.93,
19.18,4.43,7.16,
19.98,4.96,4.96,Hedge_25
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.01,0.46,
0.11,-0.02,0.94,
0.25,-0.04,1.35,
0.45,-0.09,1.73,
0.69,-0.19,2.09,
0.96,-0.34,2.53,
1.28,-0.53,2.86,
1.62,-0.70,2.95,
1.96,-0.94,3.28,
2.30,-1.27,3.69,
2.64,-1.67,4.13,
2.97,-2.15,4.56,
3.26,-2.72,4.97,
3.53,-3.36,5.61,
3.86,-4.05,5.93,
4.29,-4.74,6.51,
4.83,-5.39,6.24,
5.45,-5.99,6.24,
6.04,-6.60,6.46,
6.62,-7.25,6.71,
6.64,-7.29,-1.23,Wall_Low_End_82
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,-0.02,0.90,
0.24,-0.07,1.28,
0.43,-0.17,1.73,
0.66,-0.30,2.17,
0.93,-0.49,2.62,
1.24,-0.71,2.96,
1.59,-0.88,3.08,
1.99,-1.05,3.48,
2.43,-1.26,3.87,
2.93,-1.43,4.21,
3.50,-1.59,4.63,
4.11,-1.77,5.01,
4.77,-1.96,5.52,
5.48,-2.23,5.86,
6.21,-2.55,6.27,
6.97,-2.86,5.95,
7.70,-3.23,6.22,
8.40,-3.64,6.09,
9.10,-4.03,5.85,
9.73,-4.49,5.89,
10.35,-4.99,6.20,
11.04,-5.49,6.45,
11.72,-6.01,6.63,
12.47,-6.51,6.92,
13.20,-7.05,-0.06,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,-0.01,0.93,
0.25,0.00,1.35,
0.45,0.01,1.79,
0.71,0.03,2.19,
1.02,0.05,2.61,
1.38,0.08,2.77,
1.75,0.11,2.91,
2.16,0.13,3.30,
2.62,0.12,3.73,
3.13,0.15,4.11,
3.70,0.20,4.51,
4.32,0.21,4.85,
4.98,0.14,5.16,
5.65,-0.06,5.53,
6.37,-0.35,6.18,
7.12,-0.68,6.09,
7.82,-1.10,6.04,
8.43,-1.61,5.83,
8.98,-2.19,5.96,
9.54,-2.74,5.94,
10.12,-3.27,5.78,
10.67,-3.81,5.85,
11.16,-4.41,5.79,
11.63,-5.06,6.15,
12.17,-5.71,6.30,
12.76,-6.32,6.54,
13.44,-6.87,6.89,
13.70,-6.88,0.05,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.48,
0.11,-0.01,0.92,
0.25,-0.04,1.32,
0.44,-0.11,1.69,
0.67,-0.23,2.12,
0.95,-0.38,2.65,
1.29,-0.53,2.81,
1.63,-0.69,2.98,
2.02,-0.85,3.39,
2.45,-1.04,3.78,
2.95,-1.22,4.17,
3.48,-1.44,4.56,
4.07,-1.66,4.94,
4.70,-1.91,5.47,
5.40,-2.11,5.62,
6.18,-2.22,6.19,
7.01,-2.24,6.28,
7.83,-2.25,6.17,
8.64,-2.15,5.94,
9.42,-1.97,5.85,
10.18,-1.77,5.67,
10.90,-1.54,5.68,
11.64,-1.37,5.51,
12.38,-1.23,5.75,
13.13,-1.06,5.84,
13.89,-0.97,5.80,
14.66,-0.98,5.88,
15.43,-1.11,5.81,
16.17,-1.37,5.89,
16.88,-1.73,6.01,
17.56,-2.17,6.20,
18.23,-2.64,6.08,
18.83,-3.19,6.30,
19.35,-3.88,-0.08,Car_59
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.01,0.45,
0.10,-0.05,0.90,
0.24,-0.12,1.35,
0.43,-0.21,1.88,
0.70,-0.28,2.30,
1.02,-0.32,2.69,
1.39,-0.33,2.81,
1.76,-0.28,2.82,
2.16,-0.19,3.33,
2.62,-0.09,3.73,
3.13,0.04,4.17,
3.69,0.17,4.56,
4.28,0.37,4.88,
4.88,0.67,5.18,
5.46,1.09,5.58,
6.02,1.65,6.22,
6.52,2.31,6.21,
6.97,3.04,6.40,
7.45,3.76,6.50,
7.94,4.47,6.71,
8.25,4.74,0.39,Hedge_27
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.01,0.45,
0.10,-0.06,0.91,
0.24,-0.13,1.36,
0.43,-0.24,1.81,
0.67,-0.37,2.34,
0.98,-0.51,2.72,
1.30,-0.71,2.82,
1.60,-0.95,2.92,
1.91,-1.25,3.44,
2.29,-1.54,3.86,
2.73,-1.85,4.28,
3.22,-2.18,4.69,
3.75,-2.54,5.10,
4.32,-2.95,5.59,
4.92,-3.42,5.98,
5.58,-3.91,6.34,
6.24,-4.42,6.15,
6.94,-4.87,6.06,
7.70,-5.22,6.10,
8.47,-5.45,6.01,
9.28,-5.55,6.10,
10.13,-5.56,6.30,
10.98,-5.53,6.23,
11.81,-5.45,6.29,
12.65,-5.38,6.30,
13.48,-5.28,6.09,
14.30,-5.27,6.17,
15.11,-5.37,6.12,
15.90,-5.56,6.22,
16.71,-5.72,6.29,
17.52,-5.89,6.18,
18.32,-6.12,6.17,
19.12,-6.44,6.58,
19.96,-6.74,7.02,
20.82,-7.10,7.24,
21.73,-7.44,1.29,Wall_Low_41
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,-0.02,0.90,
0.24,-0.07,1.28,
0.43,-0.15,1.81,
0.69,-0.23,2.19,
0.97,-0.36,2.52,
1.29,-0.54,2.84,
1.63,-0.71,2.93,
1.97,-0.94,3.25,
2.32,-1.26,3.66,
2.66,-1.66,4.10,
3.00,-2.13,4.62,
3.39,-2.64,5.01,
3.72,-3.24,5.40,
3.99,-3.94,5.96,
4.33,-4.69,6.15,
4.72,-5.43,6.12,
5.12,-6.16,6.40,
5.55,-6.91,6.55,
5.97,-7.66,6.64,
6.40,-8.44,6.65,
6.66,-9.09,3.82,Wall_Low_74
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,0.01,0.92,
0.25,0.04,1.32,
0.44,0.10,1.69,
0.68,0.21,2.20,
0.99,0.28,2.62,
1.34,0.35,2.79,
1.69,0.47,2.84,
2.05,0.65,3.16,
2.42,0.91,3.58,
2.80,1.25,4.02,
3.19,1.67,4.45,
3.55,2.18,4.87,
3.90,2.77,5.43,
4.14,3.22,-1.07,Street_Sign_7
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.01,0.45,
0.10,-0.05,0.90,
0.24,-0.13,1.35,
0.43,-0.24,1.80,
0.67,-0.37,2.33,
0.98,-0.51,2.72,
1.32,-0.68,2.96,
1.68,-0.82,3.07,
2.08,-0.99,3.46,
2.54,-1.12,3.80,
3.06,-1.24,4.22,
3.62,-1.38,4.61,
4.24,-1.52,5.00,
4.91,-1.68,5.49,
5.65,-1.77,5.85,
6.47,-1.81,6.07,
7.29,-1.90,6.26,
8.10,-2.01,6.20,
8.90,-2.11,5.80,
9.67,-2.28,5.87,
10.40,-2.54,5.56,
11.06,-2.91,5.54,
11.65,-3.38,5.62,
12.20,-3.90,5.75,
12.78,-4.42,5.88,
13.39,-4.94,6.20,
14.03,-5.51,6.47,
14.70,-6.07,6.68,
15.45,-6.59,7.00,
16.20,-7.13,-0.12,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,-0.00,0.92,
0.25,0.00,1.35,
0.45,-0.00,1.76,
0.71,0.00,2.16,
1.01,-0.04,2.52,
1.36,-0.10,2.74,
1.72,-0.12,2.87,
2.12,-0.16,3.27,
2.58,-0.22,3.68,
3.09,-0.27,4.10,
3.65,-0.31,4.48,
4.27,-0.33,4.87,
4.94,-0.37,5.32,
5.67,-0.39,5.86,
6.47,-0.41,6.27,
7.29,-0.40,6.33,
8.11,-0.41,6.10,
8.90,-0.41,5.88,
9.67,-0.33,5.71,
10.41,-0.14,5.46,
11.10,0.13,5.67,
11.82,0.38,5.66,
12.54,0.60,5.63,
13.26,0.84,5.68,
13.95,1.15,5.80,
14.64,1.52,5.77,
15.33,1.89,6.03,
16.02,2.30,6.10,
16.74,2.73,6.26,
17.47,3.19,6.78,
18.23,3.69,7.01,
19.00,4.23,7.26,
19.80,4.74,7.48,
20.49,5.13,3.88,Hedge_25
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,-0.02,0.90,
0.25,-0.06,1.30,
0.44,-0.13,1.80,
0.70,-0.17,2.20,
1.01,-0.19,2.59,
1.36,-0.24,2.76,
1.73,-0.24,2.82,
2.12,-0.18,3.16,
2.55,-0.04,3.53,
3.01,0.17,3.97,
3.50,0.45,4.41,
4.01,0.80,4.92,
4.59,1.16,5.41,
5.23,1.51,5.78,
5.89,1.96,6.24,
6.51,2.52,6.14,
7.03,3.14,6.14,
7.48,3.84,6.27,
7.95,4.54,6.49,
8.25,4.77,0.21,Hedge_27
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.01,0.46,
0.11,0.03,0.94,
0.25,0.02,1.36,
0.46,-0.01,1.75,
0.71,-0.06,2.20,
1.02,-0.06,2.56,
1.38,-0.05,2.75,
1.74,-0.06,2.88,
2.15,-0.08,3.28,
2.60,-0.16,3.63,
3.09,-0.27,4.07,
3.65,-0.37,4.48,
4.26,-0.45,4.86,
4.92,-0.47,5.23,
5.63,-0.39,5.52,
6.38,-0.20,6.22,
7.21,-0.04,6.19,
8.02,0.10,6.11,
8.81,0.22,5.96,
9.59,0.26,5.64,
10.33,0.19,5.55,
11.06,0.03,5.70,
11.81,-0.10,5.61,
12.55,-0.21,5.68,
13.28,-0.41,5.81,
14.01,-0.66,5.70,
14.75,-0.91,5.83,
15.48,-1.20,6.05,
16.24,-1.47,6.14,
16.99,-1.76,5.97,
17.70,-2.12,6.10,
18.41,-2.56,6.63,
19.21,-2.98,6.94,
19.82,-3.20,-1.79,Car_59
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
-0.00,0.00,0.00,
0.02,0.01,0.48,
0.11,0.03,0.91,
0.25,0.06,1.38,
0.45,0.06,1.78,
0.71,0.02,2.15,
1.02,-0.03,2.60,
1.38,-0.04,2.75,
1.74,-0.00,2.81,
2.12,0.09,3.13,
2.54,0.27,3.54,
2.99,0.50,4.07,
3.51,0.72,4.44,
4.09,0.89,4.75,
4.73,1.02,5.24,
5.42,1.19,5.57,
6.18,1.29,6.14,
7.00,1.28,6.05,
7.81,1.18,6.16,
8.63,1.04,6.21,
9.42,0.84,5.94,
10.21,0.70,5.88,
10.99,0.64,5.79,
11.77,0.70,5.62,
12.51,0.84,5.81,
13.28,0.96,5.90,
14.05,1.06,5.73,
14.82,1.19,5.88,
15.59,1.33,6.03,
16.38,1.41,5.94,
17.19,1.39,5.91,
17.78,1.30,5.93,
18.54,1.06,6.06,
19.29,0.73,6.22,
20.05,0.38,6.27,
20.78,-0.04,6.43,
21.56,-0.41,6.40,
22.35,-0.74,6.40,
23.15,-1.08,6.45,
23.99,-1.35,6.57,
24.85,-1.49,6.45,
25.72,-1.49,6.48,
26.59,-1.39,6.63,
27.48,-1.31,6.56,
28.36,-1.31,6.68,
29.25,-1.38,6.76,
30.15,-1.43,6.80,
31.04,-1.51,6.65,
31.93,-1.59,6.65,
32.82,-1.69,6.79,
33.72,-1.73,6.78,
34.61,-1.66,6.72,
35.48,-1.46,6.64,
36.30,-1.15,6.79,
37.15,-0.85,6.76,
38.01,-0.58,6.74,
38.83,-0.25,6.63,
39.60,0.19,6.56,
40.27,0.74,6.49,
40.85,1.38,6.42,
41.35,2.09,6.53,
41.87,2.81,6.77,
42.46,3.54,6.97,
43.04,4.26,7.30,
43.58,4.80,2.85,Hedge_28
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
-0.00,0.00,0.00,
0.02,0.00,0.48,
0.11,0.00,0.93,
0.26,0.00,1.37,
0.46,-0.01,1.78,
0.71,-0.06,2.15,
1.01,-0.16,2.48,
1.34,-0.30,2.80,
1.70,-0.40,2.93,
2.11,-0.45,3.30,
2.57,-0.46,3.63,
3.08,-0.42,4.10,
3.64,-0.41,4.50,
4.26,-0.43,4.87,
4.93,-0.47,5.34,
5.66,-0.51,5.95,
6.47,-0.56,6.28,
7.28,-0.70,6.27,
8.05,-0.94,5.87,
8.75,-1.29,5.80,
9.41,-1.71,5.76,
10.07,-2.11,5.84,
10.72,-2.50,5.64,
11.33,-2.96,5.66,
11.90,-3.45,5.81,
12.48,-3.95,5.59,
13.04,-4.49,5.90,
13.66,-5.00,6.29,
14.34,-5.52,6.54,
14.98,-6.12,6.78,
15.63,-6.77,7.02,
15.94,-6.80,0.40,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.00,0.47,
0.11,-0.00,0.92,
0.25,-0.01,1.35,
0.45,-0.01,1.79,
0.71,0.00,2.19,
1.02,0.02,2.61,
1.38,0.02,2.77,
1.75,-0.03,2.82,
2.14,-0.10,3.28,
2.59,-0.17,3.67,
3.09,-0.30,4.01,
3.62,-0.48,4.46,
4.20,-0.67,4.85,
4.81,-0.94,5.22,
5.41,-1.32,5.52,
5.99,-1.84,6.12,
6.52,-2.47,6.09,
6.95,-3.16,6.13,
7.31,-3.88,6.01,
7.69,-4.61,6.23,
8.18,-5.31,6.23,
8.69,-5.98,6.48,
9.15,-6.69,6.42,
9.35,-6.69,-0.74,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.01,0.46,
0.10,-0.04,0.87,
0.24,-0.11,1.32,
0.43,-0.20,1.85,
0.69,-0.28,2.24,
0.97,-0.43,2.57,
1.28,-0.64,2.76,
1.59,-0.86,3.03,
1.94,-1.10,3.42,
2.30,-1.42,3.74,
2.66,-1.81,4.24,
3.06,-2.25,4.64,
3.47,-2.74,5.06,
3.92,-3.27,5.59,
4.41,-3.86,5.84,
4.99,-4.43,6.20,
5.64,-4.94,5.93,
6.33,-5.35,5.92,
7.02,-5.77,6.03,
7.63,-6.25,5.95,
8.18,-6.81,6.00,
8.37,-6.83,-0.32,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.01,0.48,
0.11,-0.02,0.91,
0.25,-0.04,1.37,
0.45,-0.03,1.78,
0.71,0.01,2.15,
1.01,0.07,2.59,
1.37,0.09,2.78,
1.74,0.12,2.91,
2.15,0.13,3.31,
2.61,0.10,3.66,
3.11,-0.01,3.96,
3.63,-0.21,4.35,
4.17,-0.49,4.76,
4.71,-0.87,5.21,
5.26,-1.34,5.81,
5.86,-1.87,6.18,
6.40,-2.49,6.17,
6.86,-3.17,5.99,
7.32,-3.82,5.84,
7.82,-4.47,6.17,
8.35,-5.16,6.29,
8.87,-5.84,6.68,
9.38,-6.57,6.87,
9.73,-6.77,-0.82,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.00,0.47,
0.11,0.01,0.93,
0.25,-0.00,1.35,
0.45,-0.01,1.78,
0.71,0.01,2.16,
1.01,0.09,2.50,
1.34,0.22,2.64,
1.67,0.37,2.88,
2.06,0.50,3.27,
2.50,0.61,3.67,
2.98,0.78,4.02,
3.49,1.01,4.44,
4.06,1.22,4.85,
4.68,1.47,5.29,
5.32,1.80,5.66,
5.95,2.27,6.00,
6.56,2.85,6.19,
7.16,3.44,6.22,
7.70,4.07,6.20,
8.20,4.68,3.09,Hedge_27
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.01,0.46,
0.11,-0.02,0.94,
0.25,-0.01,1.35,
0.45,0.03,1.73,
0.69,0.12,2.09,
0.97,0.27,2.52,
1.29,0.46,2.75,
1.59,0.68,2.88,
1.91,0.96,3.33,
2.25,1.31,3.87,
2.64,1.68,4.27,
3.04,2.11,4.70,
3.50,2.56,5.10,
4.01,3.05,5.65,
4.19,3.25,-1.44,Street_Sign_7
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.01,0.45,
0.10,0.06,0.91,
0.25,0.12,1.43,
0.45,0.15,1.84,
0.72,0.14,2.21,
1.04,0.11,2.64,
1.40,0.14,2.78,
1.77,0.18,2.91,
2.17,0.18,3.28,
2.63,0.11,3.61,
3.11,-0.03,3.95,
3.63,-0.24,4.46,
4.20,-0.47,4.85,
4.81,-0.76,5.34,
5.48,-1.06,5.83,
6.20,-1.40,6.29,
6.99,-1.68,6.16,
7.79,-1.86,5.90,
8.57,-1.93,5.89,
9.34,-2.04,5.85,
10.10,-2.16,5.69,
10.85,-2.25,5.59,
11.60,-2.33,5.70,
12.36,-2.42,5.86,
13.12,-2.50,5.66,
13.88,-2.66,5.84,
14.62,-2.92,5.81,
15.33,-3.26,6.10,
16.07,-3.58,6.00,
16.83,-3.87,6.17,
17.61,-4.14,6.31,
18.38,-4.50,6.27,
19.11,-4.92,-0.93,Car_59
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,-0.01,0.93,
0.25,0.00,1.35,
0.45,0.01,1.78,
0.71,-0.01,2.16,
1.01,-0.09,2.50,
1.34,-0.22,2.64,
1.67,-0.37,2.89,
2.06,-0.50,3.28,
2.50,-0.61,3.67,
2.99,-0.75,4.09,
3.54,-0.91,4.51,
4.13,-1.08,4.88,
4.77,-1.29,5.34,
5.47,-1.51,5.91,
6.20,-1.81,6.07,
6.94,-2.17,6.26,
7.68,-2.51,6.05,
8.37,-2.90,5.88,
9.00,-3.34,5.72,
9.64,-3.76,5.73,
10.22,-4.23,5.61,
10.75,-4.79,5.56,
11.19,-5.43,5.87,
11.53,-6.14,5.81,
11.86,-6.86,-1.40,Wall_Low_42
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,0.01,0.47,
0.11,0.03,0.89,
0.24,0.09,1.30,
0.42,0.19,1.75,
0.67,0.32,2.28,
0.97,0.44,2.66,
1.29,0.63,2.76,
1.61,0.84,2.99,
1.96,1.08,3.39,
2.34,1.36,3.83,
2.80,1.64,4.25,
3.30,1.93,4.63,
3.86,2.23,5.01,
4.44,2.60,5.46,
4.80,2.75,0.20,Street_Sign_7
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,-0.00,
-0.00,0.00,0.00,
0.02,-0.00,0.47,
0.11,-0.02,0.90,
0.25,-0.06,1.29,
0.43,-0.15,1.70,
0.66,-0.28,2.16,
0.93,-0.46,2.60,
1.23,-0.70,2.83,
1.52,-0.96,2.97,
1.83,-1.26,3.50,
2.18,-1.60,3.90,
2.56,-2.00,4.34,
2.98,-2.42,4.74,
3.44,-2.89,5.17,
3.95,-3.36,5.51,
4.46,-3.93,6.10,
4.91,-4.61,6.02,
5.26,-5.35,5.89,
5.50,-6.12,5.88,
5.72,-6.88,5.92,
5.85,-7.65,5.82,
5.84,-8.42,5.83,
5.69,-9.20,6.10,
5.45,-9.97,6.06,
5.10,-10.71,6.24,
4.66,-11.41,6.42,
4.19,-12.11,6.56,
3.65,-12.82,6.89,
3.07,-13.56,7.14,
2.47,-14.30,7.32,
1.89,-15.07,7.27,
1.38,-15.88,7.14,
0.99,-16.74,6.89,
0.75,-17.62,6.76,
0.63,-18.52,6.79,
0.55,-19.42,6.69,
0.53,-20.31,6.75,
0.46,-21.20,6.66,
0.34,-22.08,6.70,
0.23,-22.95,6.65,
