x,y,reward,collision
-48.92,119.21,230.49,
-49.75,118.50,231.58,
-50.59,117.51,232.89,
-51.34,116.70,233.99,
-52.16,115.97,235.08,
-53.13,115.08,236.40,
-54.00,114.41,237.50,
-55.17,113.41,239.04,
-56.20,112.59,240.36,
-57.14,112.03,241.45,
-58.58,111.52,242.98,
-59.81,111.04,244.29,
-60.79,110.55,245.39,
-61.79,110.10,246.49,
-62.92,109.42,247.81,
-63.86,108.52,249.11,
-64.56,107.43,250.40,
-64.93,106.43,251.47,
-65.19,104.95,252.98,
-65.40,103.66,254.28,
-65.45,102.57,255.37,
-65.36,101.26,256.68,
-65.19,99.95,258.01,
-65.10,98.62,259.34,
-65.00,97.52,260.45,
-64.70,96.23,261.77,
-64.19,95.02,263.09,
-63.77,94.00,264.19,
-63.20,92.80,265.52,
-62.84,91.76,266.62,
-62.46,90.26,268.17,
-62.08,88.99,269.50,
-61.67,87.97,270.59,
-61.23,86.72,271.92,
-60.61,85.56,273.23,
-59.94,84.69,274.33,
-59.28,83.81,275.43,
-58.47,82.76,276.76,
-57.51,81.86,278.07,
-56.58,81.31,279.16,
-55.36,80.83,280.46,
-54.18,80.28,281.77,
-53.24,79.71,282.86,
-52.10,79.04,284.19,
-51.06,78.23,285.50,
-50.25,77.48,286.61,
-49.22,76.66,287.93,
-48.26,75.73,289.26,
-47.63,74.83,290.36,
-47.07,73.64,291.68,
-46.51,72.44,293.00,
-46.19,71.39,294.10,
-46.02,70.09,295.41,
-45.93,68.99,296.51,
-45.69,67.69,297.83,
-45.25,66.45,299.15,
-44.70,65.51,300.24,
-44.04,64.37,301.56,
-43.43,63.19,302.89,
-43.04,62.15,304.00,
-42.65,60.87,305.33,
-42.28,59.82,306.45,
-41.70,58.38,308.00,
-41.39,57.09,309.32,
-41.37,56.00,310.42,
-41.56,54.93,311.51,
-41.99,53.68,312.82,
-42.40,52.42,314.15,
-42.80,51.16,315.47,
-43.16,49.88,316.81,
-43.42,48.58,318.13,
-43.71,47.51,319.24,
-43.90,46.42,320.35,
-43.99,45.09,321.68,
-44.12,43.99,322.78,
-44.34,42.69,324.11,
-44.49,41.38,325.43,
-44.70,40.06,326.75,
-44.84,38.75,328.08,
-44.95,37.65,329.18,
-44.98,36.55,330.28,
-45.01,35.22,331.61,
-44.89,34.13,332.71,
-44.56,33.10,333.79,
-43.96,31.93,335.11,
-43.50,30.92,336.21,
-43.06,29.68,337.53,
-42.67,28.64,338.64,
-42.17,27.19,340.18,
-41.90,26.12,341.28,
-41.46,24.64,342.83,
-40.91,23.43,344.15,
-40.38,22.47,345.25,
-39.74,21.31,346.57,
-39.01,20.22,347.89,
-38.26,19.12,349.21,
-37.44,18.09,350.53,
-36.76,16.97,351.85,
-36.27,15.98,352.95,
-35.65,14.82,354.27,
-34.99,13.66,355.60,
-34.33,12.78,356.69,
-33.48,11.77,358.02,
-32.67,10.69,359.37,
-31.96,9.84,360.48,
-31.24,8.72,361.81,
-30.70,7.51,363.13,
-30.19,6.52,364.25,
-29.49,5.38,365.59,
-28.86,4.20,366.92,
-28.23,3.28,368.03,
-27.29,2.37,369.35,
-26.16,1.70,370.65,
-25.14,1.32,371.74,
-23.92,0.82,373.06,
-22.96,0.30,374.16,
-21.78,-0.29,375.47,
-20.61,-0.88,376.79,
-19.63,-1.40,377.90,
-18.71,-2.01,379.00,
-17.66,-2.82,380.33,
-16.77,-3.48,381.43,
-15.68,-4.23,382.76,
-14.53,-4.90,384.09,
-13.61,-5.52,385.19,
-12.47,-6.22,386.53,
-11.52,-6.81,387.65,
-10.20,-7.63,389.20,
-9.08,-8.38,390.55,
-8.20,-9.07,391.67,
-7.13,-9.88,393.01,
-6.04,-10.66,394.35,
-4.86,-11.25,395.68,
-3.80,-11.55,396.77,
-2.54,-11.94,398.10,
-1.31,-12.42,399.42,
-0.26,-12.76,400.52,
0.94,-13.28,401.83,
1.88,-13.84,402.92,
2.93,-14.62,404.23,
3.93,-15.48,405.55,
5.03,-16.20,406.86,
6.22,-16.78,408.19,
7.46,-17.28,409.52,
8.43,-17.81,410.64,
9.51,-18.60,411.97,
10.63,-19.33,413.30,
11.61,-19.85,414.42,
12.80,-20.47,415.76,
14.05,-20.93,417.09,
15.13,-21.19,418.20,
16.44,-21.43,419.53,
17.52,-21.71,420.64,
18.82,-22.01,421.98,
19.93,-22.12,423.10,
21.24,-21.99,424.41,
22.29,-21.68,425.50,
23.35,-21.38,426.61,
24.61,-21.00,427.92,
25.63,-20.59,429.02,
26.87,-20.16,430.33,
27.84,-19.67,431.42,
28.97,-19.02,432.73,
30.13,-18.39,434.05,
31.09,-17.87,435.14,
32.26,-17.25,436.46,
33.46,-16.70,437.79,
34.44,-16.18,438.89,
35.43,-15.70,440.00,
36.40,-15.17,441.10,
37.60,-14.58,442.44,
38.54,-13.99,443.55,
39.50,-13.08,444.87,
40.20,-11.99,446.17,
40.62,-10.98,447.26,
40.95,-9.94,448.34,
41.13,-8.65,449.65,
41.30,-7.57,450.75,
41.35,-6.26,452.05,
41.31,-4.95,453.36,
41.35,-3.87,454.45,
41.42,-2.54,455.78,
41.57,-1.45,456.88,
41.72,-0.13,458.21,
41.84,1.20,459.55,
41.85,2.54,460.89,
41.94,3.88,462.23,
41.99,5.00,463.34,
41.96,6.11,464.46,
41.98,7.22,465.57,
42.06,8.33,466.68,
42.05,9.45,467.80,
41.82,10.76,469.13,
41.36,12.00,470.45,
40.99,13.04,471.56,
40.59,14.32,472.89,
40.37,15.61,474.21,
40.32,16.72,475.31,
40.44,17.81,476.41,
40.53,19.12,477.73,
40.50,20.22,478.83,
40.47,21.55,480.15,
40.35,22.87,481.48,
40.29,23.97,482.59,
40.41,25.52,484.14,
40.63,26.84,485.48,Cone4
-0.00,0.30,48.53,
0.01,0.58,48.81,
0.10,1.02,49.26,
0.21,1.47,49.72,
0.40,2.03,50.30,
0.63,2.69,51.01,
0.75,3.35,51.68,
0.85,4.26,52.60,
0.97,5.29,53.63,
1.00,6.27,54.62,
1.19,7.52,55.87,
1.43,8.54,56.93,
1.59,9.76,58.16,
1.59,10.76,59.15,
1.43,12.12,60.52,
1.15,13.25,61.69,
0.83,14.17,62.66,
0.28,15.43,64.04,
-0.19,16.53,65.23,
-0.71,17.39,66.24,
-1.51,18.32,67.46,
-2.23,19.34,68.72,
-2.77,20.26,69.78,
-3.46,21.35,71.07,
-3.98,22.30,72.16,
-4.59,23.47,73.47,
-4.97,24.49,74.56,
-5.29,25.99,76.10,
-5.28,27.30,77.40,
-5.17,28.40,78.51,
-4.87,29.69,79.84,
-4.33,30.90,81.16,
-3.81,31.88,82.27,
-3.14,33.29,83.83,
-2.45,34.44,85.17,
-1.99,35.46,86.29,
-1.61,36.74,87.62,
-1.49,38.06,88.95,
-1.51,39.39,90.28,
-1.62,40.71,91.61,
-1.64,42.05,92.94,
-1.72,43.15,94.05,
-1.75,44.48,95.38,
-1.94,45.79,96.70,
-2.22,47.08,98.03,
-2.38,48.17,99.13,
-2.63,49.47,100.45,
-2.91,50.77,101.78,
-3.36,52.00,103.09,
-3.90,53.21,104.41,
-4.32,54.22,105.51,
-4.80,55.46,106.84,
-5.10,56.75,108.16,
-5.31,58.05,109.48,
-5.55,59.35,110.80,
-5.77,60.43,111.91,
-6.06,61.51,113.01,
-6.35,62.81,114.35,
-6.68,64.10,115.68,
-7.04,65.14,116.78,
-7.44,66.41,118.11,
-7.99,67.61,119.43,
-8.56,68.55,120.54,
-9.31,69.64,121.86,
-10.04,70.74,123.18,
-10.67,71.66,124.29,
-11.48,72.70,125.61,
-12.28,73.77,126.95,
-12.96,74.65,128.06,
-13.89,75.58,129.38,
-14.75,76.27,130.47,
-15.82,77.03,131.79,
-16.79,77.93,133.11,
-17.46,78.80,134.21,
-18.32,79.79,135.52,
-19.26,80.71,136.84,
-20.00,81.52,137.94,
-20.98,82.40,139.25,
-22.02,83.19,140.56,
-22.87,83.89,141.66,
-23.83,84.80,142.98,
-24.64,85.56,144.09,
-25.49,86.57,145.41,
-26.26,87.65,146.74,
-26.97,88.50,147.84,
-27.79,89.55,149.18,Cone2
-0.00,0.30,93.47,
-0.01,0.65,93.82,
-0.11,1.11,94.29,
-0.29,1.52,94.74,
-0.57,2.04,95.33,
-0.84,2.70,96.04,
-1.15,3.31,96.73,
-1.52,4.16,97.65,
-1.96,4.89,98.51,
-2.56,5.63,99.46,
-3.34,6.61,100.72,
-4.19,7.55,101.98,
-5.00,8.57,103.28,
-5.71,9.37,104.36,
-6.37,10.20,105.41,
-7.24,11.08,106.65,
-8.08,11.66,107.67,
-8.47,11.65,108.06,Cone7
-0.00,0.35,14.12,
-0.01,0.65,14.42,
-0.08,1.02,14.80,
-0.22,1.46,15.26,
-0.34,2.02,15.84,
-0.50,2.57,16.41,
-0.61,3.35,17.19,
-0.62,4.25,18.09,
-0.65,5.26,19.10,
-0.59,6.21,20.06,
-0.62,7.25,21.10,
-0.79,8.30,22.16,
-1.01,9.31,23.19,
-1.22,10.47,24.37,
-1.50,11.39,25.34,
-1.93,12.46,26.49,
-2.31,13.55,27.64,
-2.76,14.61,28.79,
-3.15,15.50,29.77,
-3.64,16.36,30.75,
-4.35,17.32,31.95,
-5.02,18.06,32.95,
-5.93,18.97,34.24,
-6.87,20.04,35.66,
-7.77,20.94,36.93,
-8.91,22.07,38.54,
-10.23,23.04,40.17,
-11.67,23.67,41.74,
-12.88,23.93,42.99,
-14.08,24.17,44.20,
-15.40,24.62,45.61,
-16.36,25.19,46.72,
-17.33,26.05,48.01,
-18.22,26.94,49.28,
-18.96,27.93,50.51,
-19.37,28.84,51.51,
-19.67,29.99,52.70,
-19.88,31.16,53.89,
-19.99,32.15,54.88,
-20.17,33.34,56.09,
-20.20,34.36,57.11,
-20.10,35.58,58.33,
-19.86,36.79,59.57,
-19.53,38.00,60.82,
-19.30,39.03,61.88,
-19.11,40.31,63.17,
-18.94,41.39,64.26,
-18.86,42.70,65.57,
-18.72,44.02,66.90,
-18.58,45.12,68.01,
-18.38,46.22,69.13,
-18.16,47.54,70.47,
-17.99,48.66,71.59,
-17.96,49.78,72.71,
-18.10,51.11,74.05,
-18.21,52.22,75.17,
-18.44,53.31,76.29,
-18.98,54.52,77.61,
-19.60,55.42,78.71,
-20.32,56.54,80.04,
-20.82,57.53,81.14,
-21.43,58.70,82.46,
-21.96,59.92,83.79,
-22.40,60.93,84.90,
-22.79,61.98,86.01,
-23.37,63.18,87.34,
-23.99,64.09,88.45,
-24.89,65.06,89.77,
-25.78,66.02,91.09,
-26.62,66.74,92.19,
-27.68,67.54,93.51,
-28.48,68.30,94.62,
-29.18,69.15,95.72,
-29.83,70.29,97.03,
-30.27,71.30,98.13,
-30.54,72.35,99.22,
-30.93,73.62,100.54,
-31.49,74.80,101.86,
-32.04,75.75,102.95,
-32.63,76.92,104.26,
-33.27,78.08,105.59,
-33.88,79.00,106.68,
-34.61,80.09,108.00,
-35.34,80.91,109.10,
-36.21,81.56,110.18,
-37.36,82.16,111.48,
-38.33,82.67,112.58,
-39.56,83.14,113.89,
-40.82,83.53,115.21,
-42.02,84.08,116.53,
-43.11,84.82,117.85,
-43.93,85.54,118.95,
-44.78,86.55,120.26,
-45.51,87.37,121.36,
-46.56,88.49,122.89,
-47.53,89.37,124.20,
-48.30,90.16,125.31,
-49.25,91.08,126.63,
-49.99,91.91,127.74,
-50.81,92.67,128.85,
-51.84,93.50,130.18,
-52.71,94.19,131.30,
-53.83,94.89,132.62,
-55.03,95.44,133.93,
-56.06,95.79,135.03,
-57.55,96.20,136.57,
-58.82,96.54,137.89,
-60.12,96.68,139.19,
-61.42,96.57,140.50,
-62.52,96.46,141.60,
-63.82,96.25,142.91,
-64.92,96.18,144.02,
-66.23,96.23,145.33,
-67.56,96.14,146.66,
-68.85,95.88,147.98,
-70.11,95.46,149.31,
-71.13,95.03,150.41,
-72.37,94.57,151.73,
-73.53,93.95,153.05,
-74.43,93.33,154.14,
-75.47,92.53,155.46,
-76.53,91.74,156.78,
-77.57,90.92,158.11,
-78.54,90.02,159.43,
-79.36,89.26,160.54,
-80.28,88.31,161.86,
-80.88,87.68,162.74,(null)
-0.00,0.35,119.03,
-0.01,0.65,119.33,
-0.10,1.11,119.80,
-0.20,1.66,120.36,
-0.20,2.16,120.86,
-0.10,3.00,121.71,
0.04,3.86,122.57,
0.12,4.66,123.38,
0.17,5.75,124.47,
0.31,6.96,125.69,
0.36,8.00,126.73,
0.56,9.25,127.99,
0.81,10.25,129.02,
1.02,11.44,130.24,
1.12,12.43,131.23,
1.32,13.80,132.62,
1.67,14.94,133.80,
2.14,16.02,134.99,
2.69,17.10,136.20,
3.21,18.44,137.63,
3.72,19.58,138.89,
4.16,20.78,140.16,
4.66,21.96,141.45,
5.08,23.19,142.74,
5.57,24.40,144.05,
5.97,25.65,145.36,
6.46,26.88,146.68,
6.89,28.12,148.00,
7.16,29.42,149.33,
7.33,30.74,150.65,
7.57,32.05,151.98,
7.92,33.34,153.32,
8.18,34.65,154.66,
8.45,35.96,156.00,
8.69,37.28,157.33,
8.83,38.60,158.67,
9.04,39.93,160.01,
9.09,41.25,161.34,
8.85,42.54,162.65,
8.37,43.75,163.95,
7.96,45.01,165.27,
7.67,46.29,166.58,
7.22,47.52,167.90,
6.68,48.73,169.22,
6.12,49.92,170.54,
5.48,51.07,171.86,
4.89,52.26,173.18,
4.26,53.41,174.49,
3.71,54.62,175.82,
3.09,56.03,177.36,
2.65,57.28,178.68,
2.03,58.70,180.23,
1.54,59.94,181.57,
0.97,61.14,182.90,
0.38,62.33,184.22,
-0.36,63.43,185.55,
-1.17,64.49,186.89,
-1.85,65.64,188.22,
-2.43,66.83,189.55,
-3.01,68.03,190.87,
-3.48,69.26,192.19,
-4.10,70.41,193.51,
-4.81,71.52,194.82,
-5.66,72.79,196.35,
-6.51,73.81,197.67,
-7.32,74.86,199.00,
-8.19,75.85,200.32,
-9.01,76.89,201.65,
-9.87,77.91,202.98,
-10.87,78.79,204.31,
-12.03,79.39,205.61,
-13.28,79.76,206.92,
-14.54,80.14,208.23,
-15.83,80.43,209.55,
-17.10,80.80,210.88,
-18.38,81.15,212.21,
-19.67,81.47,213.53,
-20.98,81.62,214.85,
-22.52,81.65,216.39,
-23.84,81.66,217.72,
-25.16,81.51,219.04,
-26.44,81.19,220.36,
-27.67,80.73,221.68,
-28.85,80.11,223.00,
-30.10,79.23,224.54,
-31.08,78.34,225.86,
-31.91,77.33,227.17,
-32.48,76.16,228.47,
-32.83,74.89,229.79,
-33.12,73.60,231.11,
-33.58,72.35,232.44,
-34.22,71.21,233.75,
-34.79,70.01,235.08,
-35.23,68.76,236.40,
-35.73,67.53,237.73,
-36.19,66.30,239.05,
-36.48,65.01,240.37,
-36.68,63.68,241.71,
-37.05,62.17,243.26,
-37.29,60.86,244.60,
-37.51,59.54,245.94,
-37.53,58.20,247.27,
-37.29,56.89,248.60,
-37.01,55.37,250.15,
-36.58,54.12,251.48,
-35.92,52.97,252.80,
-35.23,51.84,254.13,
-34.45,50.76,255.45,
-33.82,49.59,256.78,
-33.34,48.36,258.10,
-32.94,47.11,259.42,
-32.47,45.88,260.74,
-32.16,44.60,262.05,
-32.06,43.30,263.36,
-32.14,41.99,264.67,
-32.46,40.71,265.98,
-32.71,39.41,267.31,
-32.81,38.09,268.64,
-32.84,37.23,269.49,Cone3
-0.00,0.30,49.42,
-0.00,0.65,49.77,
-0.01,1.04,50.15,
-0.11,1.57,50.70,
-0.35,2.10,51.28,
-0.71,2.72,52.00,
-1.08,3.47,52.83,
-1.60,4.26,53.78,
-2.33,5.02,54.84,
-3.07,5.97,56.03,
-3.71,7.09,57.32,
-4.26,8.21,58.57,
-4.81,9.29,59.78,
-5.32,10.35,60.97,
-5.75,11.45,62.14,
-6.32,12.47,63.31,
-7.01,13.42,64.49,Cone7
-0.00,0.30,14.87,
0.02,0.65,15.22,
0.13,1.10,15.69,
0.34,1.61,16.24,
0.52,2.20,16.85,
0.92,2.96,17.72,
1.46,3.65,18.58,
2.04,4.44,19.57,
2.81,5.26,20.70,
3.74,6.13,21.97,
4.70,7.01,23.27,
5.92,7.94,24.80,
6.84,8.84,26.09,
7.67,9.78,27.35,
8.46,10.70,28.56,
9.08,11.70,29.74,
9.50,12.81,30.92,
10.01,13.89,32.11,
10.61,14.94,33.32,
11.15,16.04,34.55,
11.90,17.29,36.01,
12.48,18.42,37.28,
13.21,19.47,38.56,
14.02,20.48,39.85,
14.77,21.55,41.16,
15.75,22.73,42.69,
16.46,23.85,44.02,
17.09,25.02,45.34,
17.81,26.14,46.68,
18.47,27.29,48.01,
19.04,28.50,49.34,
19.61,29.72,50.68,
20.07,30.98,52.02,
20.59,32.21,53.37,
21.21,33.40,54.70,
21.67,34.64,56.03,
21.92,35.94,57.35,
22.28,37.22,58.68,
22.80,38.44,60.01,
23.41,39.62,61.34,
23.87,40.87,62.67,
24.22,42.15,64.00,
24.63,43.41,65.32,
25.23,44.59,66.64,
26.03,45.61,67.94,
26.86,46.63,69.25,
27.81,47.52,70.55,
28.82,48.35,71.86,
29.71,49.31,73.17,
30.53,50.33,74.48,
31.48,51.24,75.79,
32.56,51.97,77.10,
33.89,52.72,78.63,
35.04,53.36,79.94,
36.26,53.83,81.25,
37.51,54.23,82.56,
38.70,54.79,83.88,
39.73,55.60,85.19,
40.59,56.58,86.49,
41.51,57.51,87.80,
42.56,58.28,89.10,
43.71,58.90,90.41,
44.95,59.30,91.72,
46.19,59.78,93.04,
47.34,60.42,94.36,
48.39,61.23,95.68,
49.26,62.22,97.01,
50.00,63.31,98.32,
50.52,64.52,99.63,
50.91,65.77,100.95,
51.21,67.05,102.26,
51.60,68.32,103.59,
51.83,69.63,104.92,
51.89,70.95,106.24,
51.80,72.28,107.57,
51.61,73.59,108.90,
51.52,74.92,110.23,
51.45,76.24,111.56,
51.58,77.54,112.86,
51.96,78.80,114.17,
52.32,80.08,115.50,
52.59,81.15,116.61,
52.73,82.02,117.49,
52.85,83.34,118.81,
52.97,84.67,120.15,
52.84,86.20,121.68,
52.40,87.42,122.98,
51.75,88.54,124.28,
51.08,89.67,125.59,
50.34,90.75,126.90,
49.67,91.88,128.21,
48.94,92.96,129.52,
48.36,94.14,130.84,
47.87,95.37,132.16,
47.30,96.57,133.49,
46.78,97.79,134.81,
46.10,98.92,136.13,Cone5
-0.00,0.30,108.86,
-0.01,0.58,109.14,
-0.05,1.03,109.59,
-0.11,1.67,110.23,
-0.29,2.24,110.83,
-0.65,2.87,111.56,
-1.15,3.57,112.41,
-1.64,4.40,113.38,
-2.08,5.40,114.47,
-2.72,6.45,115.71,
-3.53,7.42,116.97,
-4.51,8.15,118.19,
-5.59,8.69,119.39,
-6.60,9.31,120.58,
-7.54,10.03,121.76,
-8.52,10.68,122.94,
-9.48,11.39,124.13,Cone7
-0.00,0.30,14.58,
0.01,0.65,14.93,
0.05,1.12,15.40,
0.04,1.76,16.04,
0.09,2.50,16.79,
0.20,3.27,17.56,
0.26,4.15,18.44,
0.45,5.12,19.44,
0.91,6.13,20.55,
1.67,7.12,21.79,
2.60,7.98,23.06,
3.58,8.70,24.27,
4.62,9.21,25.44,
5.66,9.76,26.61,
6.67,10.31,27.77,
7.87,10.97,29.13,
8.91,11.53,30.31,
9.95,12.13,31.51,
10.94,12.83,32.72,
12.02,13.55,34.02,
13.23,14.31,35.45,
14.85,15.11,37.26,
16.28,15.90,38.89,
17.72,16.74,40.56,
19.04,17.65,42.17,
20.30,18.55,43.71,
21.43,19.51,45.19,
22.53,20.37,46.59,
23.65,21.05,47.90,
24.76,21.62,49.15,
25.82,22.15,50.34,
26.92,22.50,51.49,
28.25,22.56,52.82,
29.39,22.40,53.97,
30.76,22.28,55.35,
31.93,22.02,56.54,
33.10,21.69,57.76,
34.32,21.42,59.01,
35.54,21.10,60.27,
36.82,20.94,61.56,
38.12,20.94,62.86,
39.41,21.13,64.17,
40.62,21.62,65.47,
41.84,22.53,66.99,
42.67,23.53,68.30,
43.31,24.68,69.61,
43.95,25.86,70.95,
44.51,27.08,72.29,
45.13,28.26,73.63,
45.61,29.52,74.97,
45.79,30.83,76.30,
45.72,32.38,77.84,
45.70,33.72,79.18,
45.64,35.05,80.52,
45.49,36.38,81.86,
45.41,37.71,83.19,
45.26,39.25,84.74,
45.00,40.56,86.07,
44.83,41.87,87.39,
44.61,43.18,88.72,
44.29,44.47,90.05,
44.05,46.00,91.60,
43.86,47.33,92.94,
43.78,48.66,94.28,
43.61,49.99,95.62,
43.50,51.33,96.96,
43.58,52.88,98.51,
43.76,54.21,99.86,
43.77,55.54,101.19,
43.57,56.85,102.51,
43.46,58.18,103.85,
43.50,59.95,105.61,
43.53,61.05,106.71,
43.73,62.35,108.03,
44.15,63.58,109.33,
44.48,64.85,110.64,
44.58,66.15,111.95,
44.37,67.41,113.23,
43.93,68.62,114.51,
43.43,69.82,115.82,
43.02,71.07,117.13,
42.62,72.32,118.44,
42.33,73.59,119.74,
41.97,74.86,121.06,
41.75,76.16,122.38,
41.75,77.48,123.70,
41.65,78.80,125.03,
41.34,80.08,126.34,
40.74,81.23,127.64,
39.95,82.26,128.94,
39.21,83.35,130.26,
38.68,84.55,131.57,
38.45,85.83,132.87,
38.47,87.35,134.39,
38.36,88.65,135.70,
38.04,89.92,137.00,
37.44,91.07,138.30,
36.64,92.09,139.60,
35.79,93.08,140.90,
34.99,94.12,142.21,
34.08,95.06,143.52,
33.06,95.87,144.83,
31.99,96.61,146.13,
31.02,97.49,147.44,
30.11,98.44,148.75,
29.15,99.34,150.07,
28.23,100.29,151.39,
27.19,101.10,152.71,
26.06,101.78,154.02,
24.86,102.31,155.34,
23.60,102.70,156.65,
22.31,102.94,157.97,
20.99,102.99,159.29,
19.69,102.79,160.61,
18.37,102.62,161.94,
17.04,102.49,163.27,
15.70,102.53,164.61,
14.38,102.74,165.95,
13.07,103.04,167.29,
11.74,103.16,168.63,
10.43,102.99,169.95,
9.19,102.58,171.26,
7.94,102.16,172.57,
6.73,101.65,173.89,
5.48,101.22,175.21,
4.25,100.74,176.53,
3.05,100.16,177.86,
1.61,99.58,179.42,
0.37,99.10,180.75,
-0.92,98.79,182.07,
-2.24,98.64,183.40,
-3.57,98.58,184.74,
-4.91,98.53,186.07,
-6.22,98.68,187.40,
-7.47,99.09,188.71,
-8.66,99.64,190.02,
-9.72,100.41,191.33,
-10.99,101.28,192.87,
-12.10,101.99,194.18,
-13.26,102.61,195.50,
-14.33,103.37,196.81,
-15.26,104.29,198.12,
-16.27,105.13,199.44,
-17.39,105.78,200.73,
-18.63,106.14,202.02,
-19.91,106.20,203.30,
-21.17,105.98,204.59,
-22.35,105.47,205.87,
-23.42,104.76,207.15,
-24.68,103.91,208.67,
-25.70,103.08,209.99,
-26.77,102.30,211.31,
-28.12,101.58,212.84,
-29.33,101.05,214.16,
-30.47,100.37,215.49,
-31.51,99.55,216.81,
-32.44,98.61,218.13,
-33.46,97.45,219.68,
-34.43,96.52,221.02,
-35.33,95.55,222.35,
-36.31,94.64,223.69,
-37.17,93.62,225.02,
-37.88,92.50,226.35,
-38.52,91.34,227.67,
-39.30,90.27,228.99,
-40.16,89.27,230.32,
-41.00,88.24,231.64,
-41.82,87.19,232.98,
-42.55,86.08,234.30,
-43.41,85.06,235.63,
-44.35,84.13,236.96,
-45.22,83.13,238.29,
-46.15,82.18,239.61,
-46.93,81.12,240.93,
-47.57,79.97,242.25,
-48.14,78.55,243.78,
-48.47,77.27,245.09,
-48.64,75.97,246.41,
-48.63,74.66,247.72,
-48.37,73.38,249.02,
-48.04,72.10,250.34,
-47.88,70.79,251.67,
-47.89,69.47,252.99,
-48.02,67.93,254.53,
-47.98,66.61,255.85,
-47.76,65.31,257.17,
-47.46,64.03,258.49,
-47.33,62.72,259.80,
-47.49,61.20,261.32,
-47.73,59.68,262.86,
-47.83,58.37,264.18,
-48.10,57.08,265.50,
-48.46,55.81,266.82,
-48.76,54.53,268.14,
-48.89,53.00,269.67,
-48.90,51.69,270.98,
-49.08,50.39,272.29,
-49.46,49.14,273.60,
-50.05,47.99,274.90,
-50.58,46.79,276.20,
-51.00,45.55,277.52,
-51.69,43.93,279.28,
-52.04,42.66,280.59,
-52.30,41.36,281.92,
-52.73,40.10,283.25,
-53.25,38.88,284.58,
-53.60,37.60,285.90,
-53.74,36.29,287.22,
-53.97,34.98,288.54,
-54.30,33.70,289.87,
-54.55,32.40,291.20,
-54.87,31.10,292.53,
-55.09,29.79,293.86,
-55.36,28.49,295.19,
-55.83,27.26,296.51,
-56.52,26.15,297.81,
-57.27,25.07,299.13,
-57.87,23.90,300.45,
-58.20,22.64,301.75,
-58.21,21.35,303.04,
-57.93,19.87,304.54,
-57.66,18.60,305.84,
-57.21,17.38,307.14,
-56.49,16.32,308.42,
-55.55,15.46,309.70,
-54.46,14.77,310.98,
-53.34,14.13,312.28,
-52.25,13.41,313.59,
-51.08,12.82,314.89,
-49.84,12.38,316.21,
-48.56,12.04,317.53,
-47.29,11.62,318.87,
-46.06,11.10,320.20,
-44.78,10.75,321.54,
-43.45,10.60,322.87,
-42.15,10.35,324.20,
-40.87,9.98,325.53,
-39.34,9.64,327.09,
-38.09,9.20,328.42,
-36.87,8.66,329.75,
-35.66,8.12,331.08,
-34.49,7.47,332.42,
-33.32,6.82,333.76,
-32.27,6.00,335.09,
-31.34,4.78,336.62,
-30.84,3.59,337.91,
-30.55,2.10,339.43,
-30.23,0.82,340.75,
-29.69,-0.37,342.05,
-28.94,-1.43,343.35,
-28.16,-2.50,344.68,
-27.25,-3.44,345.98,
-26.15,-4.13,347.29,
-24.93,-4.54,348.57,
-23.65,-4.73,349.87,
-22.35,-4.96,351.19,
-21.05,-5.24,352.51,
-19.82,-5.71,353.84,
-18.75,-6.44,355.13,
-17.83,-7.37,356.44,
-16.90,-8.31,357.76,
-16.05,-9.31,359.08,
-15.12,-10.27,360.41,
-14.18,-11.21,361.74,
-13.16,-12.07,363.07,
-12.14,-12.92,364.41,
-11.04,-13.69,365.74,
-9.99,-14.50,367.07,
-9.01,-15.40,368.40,
-7.97,-16.23,369.73,
-6.95,-17.11,371.07,
-6.02,-18.06,372.41,
-5.04,-18.97,373.75,
-3.93,-19.72,375.08,
-2.70,-20.18,376.40,
-1.20,-20.34,377.90,
0.31,-20.20,379.42,
1.62,-20.13,380.74,
2.93,-20.05,382.05,
4.25,-19.94,383.37,
5.55,-19.72,384.69,
6.87,-19.68,386.01,
8.15,-19.93,387.31,
9.36,-20.41,388.62,
10.61,-20.82,389.93,
11.90,-20.99,391.24,
13.21,-20.91,392.55,
14.53,-20.86,393.86,
15.85,-20.78,395.19,
17.13,-20.53,396.50,
18.38,-20.12,397.81,
19.61,-19.63,399.13,
21.08,-19.15,400.68,
22.33,-18.70,402.01,
23.49,-18.08,403.32,
24.62,-17.39,404.65,
25.79,-16.77,405.97,
26.97,-16.13,407.31,
28.14,-15.49,408.65,
29.32,-14.86,409.98,
30.47,-14.19,411.32,
31.56,-13.42,412.65,
32.67,-12.68,413.98,
33.79,-11.94,415.33,
34.88,-11.16,416.67,
35.90,-10.30,418.00,
37.02,-9.58,419.33,
38.19,-8.95,420.66,
39.31,-8.25,421.98,
40.51,-7.69,423.31,
41.79,-7.33,424.63,
43.03,-6.86,425.96,
44.18,-6.23,427.28,
45.30,-5.51,428.60,
46.45,-4.86,429.92,
47.51,-4.08,431.24,
48.37,-3.10,432.55,
49.02,-1.96,433.86,
49.57,-0.75,435.19,
49.96,0.51,436.50,
50.28,1.80,437.83,
50.76,3.04,439.16,
51.33,4.23,440.48,
51.74,5.49,441.81,
51.92,6.80,443.13,
52.04,8.12,444.46,
52.33,9.41,445.78,
52.83,10.64,447.10,
53.46,11.79,448.42,
